number;lifetime;total dissipation;spatial linear size
7025;2;2.0;1.0
7026;372;3963.0;70.32780389006896
7027;33;71.0;11.180339887498949
7028;23;75.0;10.0
7029;432;3399.0;77.83315488916018
7030;227;2458.0;61.05735008989499
7031;1;1.0;0.0
7032;113;915.0;45.60701700396552
7033;1;1.0;0.0
7034;7;12.0;3.1622776601683795
7035;4;7.0;2.23606797749979
7036;822;21961.0;94.02127418834527
7037;55;184.0;22.80350850198276
7038;48;310.0;17.08800749063506
7039;1;1.0;0.0
7040;51;335.0;19.924858845171276
7041;2;2.0;1.0
7042;4;5.0;3.0
7043;3;3.0;1.4142135623730951
7044;15;34.0;9.848857801796104
7045;4;4.0;1.4142135623730951
7046;85;458.0;44.04543109109048
7047;90;358.0;25.495097567963924
7048;14;49.0;8.246211251235321
7049;2;2.0;1.0
7050;202;2505.0;59.0592922409336
7051;1;1.0;0.0
7052;8;14.0;3.1622776601683795
7053;35;152.0;16.1245154965971
7054;2;2.0;1.0
7055;4;4.0;1.4142135623730951
7056;5;11.0;3.1622776601683795
7057;10;14.0;4.123105625617661
7058;381;4471.0;113.86395390991831
7059;35;106.0;9.219544457292887
7060;52;280.0;17.08800749063506
7061;2;2.0;1.0
7062;72;430.0;18.027756377319946
7063;2;2.0;1.0
7064;45;241.0;15.231546211727817
7065;5;10.0;2.23606797749979
7066;25;78.0;9.219544457292887
7067;14;40.0;7.280109889280518
7068;1;1.0;0.0
7069;35;112.0;13.601470508735444
7070;90;1086.0;34.828149534535996
7071;193;2059.0;23.194827009486403
7072;6;12.0;3.605551275463989
7073;303;5256.0;89.19641248391103
7074;27;109.0;11.661903789690601
7075;39;93.0;11.661903789690601
7076;268;2655.0;69.52697318307479
7077;4;8.0;2.23606797749979
7078;47;302.0;18.439088914585774
7079;1;1.0;0.0
7080;126;1554.0;41.048751503547585
7081;26;54.0;9.899494936611665
7082;5;13.0;2.8284271247461903
7083;10;21.0;5.0
7084;10;16.0;7.280109889280518
7085;3;4.0;1.4142135623730951
7086;10;16.0;4.47213595499958
7087;12;41.0;6.708203932499369
7088;1;1.0;0.0
7089;184;2570.0;32.01562118716424
7090;1;1.0;0.0
7091;501;6206.0;99.08582138732059
7092;20;52.0;9.219544457292887
7093;80;366.0;30.4138126514911
7094;48;139.0;13.038404810405298
7095;6;10.0;4.123105625617661
7096;5;8.0;3.1622776601683795
7097;10;13.0;4.123105625617661
7098;14;37.0;7.211102550927978
7099;3;3.0;1.4142135623730951
7100;2;2.0;1.0
7101;23;74.0;12.083045973594572
7102;8;17.0;3.605551275463989
7103;8;11.0;3.1622776601683795
7104;48;352.0;22.67156809750927
7105;9;16.0;4.242640687119285
7106;130;1591.0;40.718546143004666
7107;3;4.0;1.4142135623730951
7108;3;3.0;1.4142135623730951
7109;29;73.0;12.041594578792296
7110;25;124.0;13.152946437965905
7111;6;8.0;3.605551275463989
7112;1;1.0;0.0
7113;2;2.0;1.0
7114;32;106.0;13.92838827718412
7115;158;1823.0;50.93132631298737
7116;3;3.0;1.4142135623730951
7117;4;4.0;3.0
7118;3;4.0;1.4142135623730951
7119;1;1.0;0.0
7120;7;14.0;5.0990195135927845
7121;3;3.0;1.4142135623730951
7122;4;5.0;2.23606797749979
7123;109;913.0;22.80350850198276
7124;394;8545.0;77.00649323271382
7125;133;900.0;42.720018726587654
7126;1;1.0;0.0
7127;9;17.0;4.123105625617661
7128;5;10.0;2.8284271247461903
7129;7;21.0;5.0990195135927845
7130;28;134.0;12.36931687685298
7131;8;24.0;3.1622776601683795
7132;90;574.0;24.351591323771842
7133;191;2618.0;44.28317965096906
7134;49;246.0;18.35755975068582
7135;8;15.0;2.8284271247461903
7136;8;14.0;4.123105625617661
7137;3;3.0;2.0
7138;49;391.0;21.02379604162864
7139;10;14.0;6.082762530298219
7140;39;129.0;14.317821063276353
7141;1;1.0;0.0
7142;3;3.0;1.4142135623730951
7143;8;18.0;5.0
7144;140;1556.0;38.47076812334269
7145;449;5536.0;87.41853350405736
7146;1;1.0;0.0
7147;73;1050.0;34.539832078341085
7148;3;4.0;1.4142135623730951
7149;1;1.0;0.0
7150;148;793.0;54.74486277268398
7151;284;3487.0;48.373546489791295
7152;17;41.0;6.324555320336759
7153;30;128.0;8.94427190999916
7154;5;7.0;3.1622776601683795
7155;34;281.0;14.317821063276353
7156;8;28.0;5.385164807134504
7157;61;251.0;29.68164415931166
7158;44;140.0;12.806248474865697
7159;3;4.0;2.0
7160;3;3.0;1.4142135623730951
7161;68;280.0;30.610455730027933
7162;45;192.0;10.198039027185569
7163;25;56.0;9.219544457292887
7164;5;5.0;2.23606797749979
7165;7;18.0;2.8284271247461903
7166;404;10635.0;71.30918594402827
7167;1;1.0;0.0
7168;1;1.0;0.0
7169;70;977.0;23.259406699226016
7170;13;22.0;6.324555320336759
7171;2;2.0;1.0
7172;66;402.0;22.360679774997898
7173;239;3344.0;86.83317338436964
7174;12;42.0;8.06225774829855
7175;1;1.0;0.0
7176;12;31.0;5.0
7177;2;3.0;1.0
7178;74;254.0;19.235384061671343
7179;3;9.0;2.0
7180;55;308.0;17.26267650163207
7181;16;35.0;9.219544457292887
7182;88;369.0;17.0
7183;2;2.0;1.0
7184;8;10.0;5.385164807134504
7185;4;8.0;2.23606797749979
7186;130;1495.0;42.37924020083418
7187;10;12.0;4.123105625617661
7188;174;2255.0;69.81403870282824
7189;79;791.0;23.021728866442675
7190;38;144.0;15.0
7191;45;193.0;22.47220505424423
7192;1;1.0;0.0
7193;153;2157.0;63.0317380372777
7194;12;19.0;8.54400374531753
7195;44;245.0;17.46424919657298
7196;5;13.0;3.1622776601683795
7197;1;1.0;0.0
7198;9;12.0;3.605551275463989
7199;165;1406.0;43.93176527297759
7200;143;800.0;46.486557196677836
7201;23;63.0;8.246211251235321
7202;35;106.0;10.44030650891055
7203;125;747.0;40.496913462633174
7204;29;146.0;13.341664064126334
7205;420;4617.0;73.24616030891995
7206;4;4.0;2.23606797749979
7207;61;392.0;16.278820596099706
7208;31;68.0;14.317821063276353
7209;58;450.0;22.02271554554524
7210;83;605.0;42.20189569201838
7211;24;65.0;11.180339887498949
7212;5;7.0;4.0
7213;47;187.0;14.035668847618199
7214;58;402.0;22.47220505424423
7215;3;3.0;1.4142135623730951
7216;1;1.0;0.0
7217;74;574.0;26.0
7218;6;8.0;3.605551275463989
7219;2;2.0;1.0
7220;335;12192.0;78.00640999302557
7221;10;23.0;5.830951894845301
7222;86;614.0;19.924858845171276
7223;425;12664.0;101.35580891098448
7224;5;7.0;2.8284271247461903
7225;1;1.0;0.0
7226;2;2.0;1.0
7227;311;9561.0;80.1311425102625
7228;15;40.0;8.602325267042627
7229;14;26.0;5.656854249492381
7230;89;839.0;34.828149534535996
7231;23;100.0;12.206555615733702
7232;1;1.0;0.0
7233;4;4.0;2.23606797749979
7234;1;1.0;0.0
7235;2;3.0;1.0
7236;8;10.0;2.23606797749979
7237;15;32.0;8.06225774829855
7238;1;1.0;0.0
7239;69;454.0;22.627416997969522
7240;63;255.0;12.206555615733702
7241;225;2435.0;71.7007670809734
7242;32;103.0;17.804493814764857
7243;6;9.0;3.1622776601683795
7244;17;43.0;9.848857801796104
7245;45;322.0;20.808652046684813
7246;14;22.0;5.830951894845301
7247;293;3859.0;61.84658438426491
7248;306;6913.0;57.28001396647874
7249;27;76.0;8.06225774829855
7250;271;3143.0;51.78802950489621
7251;98;700.0;26.0
7252;73;316.0;24.698178070456937
7253;8;9.0;4.47213595499958
7254;248;2354.0;36.124783736376884
7255;8;11.0;4.47213595499958
7256;37;259.0;12.165525060596439
7257;37;192.0;16.64331697709324
7258;530;12702.0;58.249463516842795
7259;47;268.0;20.024984394500787
7260;9;23.0;4.242640687119285
7261;2;2.0;1.0
7262;12;25.0;5.0
7263;4;6.0;2.23606797749979
7264;1;1.0;0.0
7265;3;5.0;2.0
7266;73;500.0;28.160255680657446
7267;41;185.0;17.08800749063506
7268;3;5.0;1.4142135623730951
7269;17;42.0;8.48528137423857
7270;2;2.0;1.0
7271;1;1.0;0.0
7272;3;3.0;1.4142135623730951
7273;39;219.0;13.152946437965905
7274;1;1.0;0.0
7275;9;12.0;2.23606797749979
7276;69;416.0;22.561028345356956
7277;199;4785.0;46.09772228646444
7278;16;31.0;7.211102550927978
7279;359;7983.0;59.682493245507096
7280;319;5856.0;76.94153624668537
7281;1;1.0;0.0
7282;56;348.0;21.400934559032695
7283;16;83.0;8.246211251235321
7284;3;3.0;1.4142135623730951
7285;5;7.0;3.1622776601683795
7286;1;1.0;0.0
7287;188;2223.0;50.44799302251776
7288;2;2.0;1.0
7289;1;1.0;0.0
7290;235;1917.0;71.34423592694787
7291;1;1.0;0.0
7292;14;27.0;6.324555320336759
7293;1;1.0;0.0
7294;171;1150.0;60.4648658313239
7295;2;2.0;1.0
7296;3;5.0;1.4142135623730951
7297;2;2.0;1.0
7298;7;17.0;3.605551275463989
7299;64;353.0;22.090722034374522
7300;11;14.0;4.0
7301;12;22.0;5.0
7302;25;99.0;10.295630140987
7303;18;35.0;7.280109889280518
7304;2;3.0;1.0
7305;5;7.0;3.1622776601683795
7306;2;2.0;1.0
7307;2;2.0;1.0
7308;2;2.0;1.0
7309;46;348.0;16.278820596099706
7310;36;74.0;11.180339887498949
7311;2;2.0;1.0
7312;237;2806.0;51.22499389946279
7313;44;148.0;11.180339887498949
7314;177;2597.0;54.644304369257
7315;4;6.0;2.23606797749979
7316;4;8.0;2.23606797749979
7317;23;39.0;10.0
7318;6;11.0;3.1622776601683795
7319;55;554.0;18.439088914585774
7320;96;430.0;19.209372712298546
7321;17;56.0;5.0990195135927845
7322;103;790.0;20.09975124224178
7323;9;21.0;4.123105625617661
7324;219;3250.0;37.94733192202055
7325;29;132.0;14.866068747318506
7326;85;674.0;33.60059523282288
7327;205;2773.0;51.86520991955976
7328;61;502.0;22.47220505424423
7329;3;7.0;2.0
7330;7;13.0;4.242640687119285
7331;6;12.0;3.0
7332;3;3.0;2.0
7333;4;4.0;2.23606797749979
7334;7;33.0;4.47213595499958
7335;2;2.0;1.0
7336;1;1.0;0.0
7337;37;98.0;17.0
7338;65;701.0;24.331050121192877
7339;40;395.0;22.20360331117452
7340;305;5681.0;61.09828148156051
7341;18;68.0;9.486832980505138
7342;1;1.0;0.0
7343;71;409.0;35.38361202590826
7344;1;1.0;0.0
7345;7;12.0;2.8284271247461903
7346;48;240.0;20.09975124224178
7347;181;1613.0;50.60632371551998
7348;1;1.0;0.0
7349;8;15.0;4.123105625617661
7350;55;453.0;19.209372712298546
7351;5;11.0;2.23606797749979
7352;9;21.0;5.385164807134504
7353;5;8.0;3.1622776601683795
7354;71;729.0;24.839484696748443
7355;1;1.0;0.0
7356;9;29.0;5.0
7357;11;25.0;5.0
7358;203;2880.0;70.66116330771806
7359;18;61.0;9.219544457292887
7360;10;15.0;3.605551275463989
7361;16;40.0;5.0990195135927845
7362;15;46.0;7.615773105863909
7363;111;904.0;30.805843601498726
7364;3;4.0;2.0
7365;1;1.0;0.0
7366;1;1.0;0.0
7367;5;7.0;3.1622776601683795
7368;1;1.0;0.0
7369;78;678.0;25.942243542145693
7370;3;3.0;1.4142135623730951
7371;312;4195.0;38.2099463490856
7372;1;1.0;0.0
7373;44;129.0;20.808652046684813
7374;6;10.0;3.1622776601683795
7375;44;97.0;20.0
7376;38;151.0;16.1245154965971
7377;1;1.0;0.0
7378;352;5596.0;100.00499987500625
7379;1;1.0;0.0
7380;3;4.0;2.0
7381;164;2017.0;32.38826948140329
7382;25;53.0;9.219544457292887
7383;2;2.0;1.0
7384;10;22.0;5.385164807134504
7385;70;284.0;31.144823004794873
7386;1;1.0;0.0
7387;5;8.0;3.0
7388;3;3.0;1.4142135623730951
7389;105;798.0;33.37663853655727
7390;677;12653.0;68.4470598345904
7391;17;49.0;10.198039027185569
7392;456;4125.0;84.21995013059554
7393;197;1891.0;50.91168824543142
7394;16;48.0;7.615773105863909
7395;4;5.0;2.23606797749979
7396;49;264.0;18.24828759089466
7397;39;191.0;15.811388300841896
7398;24;95.0;11.180339887498949
7399;22;100.0;9.486832980505138
7400;315;2744.0;89.10667763978185
7401;11;17.0;6.0
7402;2;2.0;1.0
7403;2;2.0;1.0
7404;3;3.0;1.4142135623730951
7405;60;512.0;16.0312195418814
7406;3;4.0;1.4142135623730951
7407;3;3.0;2.0
7408;624;14107.0;86.68333173107735
7409;4;4.0;2.23606797749979
7410;534;13168.0;67.67569726275453
7411;80;506.0;25.179356624028344
7412;30;105.0;17.46424919657298
7413;4;6.0;2.23606797749979
7414;17;56.0;8.602325267042627
7415;8;14.0;5.0
7416;105;503.0;26.627053911388696
7417;10;20.0;3.605551275463989
7418;209;2555.0;63.15853069855251
7419;18;75.0;9.433981132056603
7420;3;3.0;2.0
7421;16;58.0;10.198039027185569
7422;24;53.0;8.54400374531753
7423;76;362.0;18.027756377319946
7424;3;3.0;1.4142135623730951
7425;4;4.0;2.23606797749979
7426;102;756.0;35.12833614050059
7427;12;23.0;6.324555320336759
7428;172;1284.0;53.16013544000805
7429;66;398.0;30.610455730027933
7430;26;139.0;12.529964086141668
7431;274;3019.0;62.51399843235114
7432;3;3.0;1.4142135623730951
7433;35;219.0;16.0312195418814
7434;34;76.0;15.297058540778355
7435;67;421.0;21.095023109728988
7436;11;29.0;6.324555320336759
7437;7;16.0;2.8284271247461903
7438;4;4.0;2.23606797749979
7439;428;5848.0;68.60029154456998
7440;23;63.0;8.06225774829855
7441;4;7.0;2.23606797749979
7442;136;952.0;30.01666203960727
7443;1;1.0;0.0
7444;1;1.0;0.0
7445;2;2.0;1.0
7446;119;1120.0;30.479501308256342
7447;7;15.0;4.123105625617661
7448;129;1577.0;36.61966684720111
7449;6;8.0;4.123105625617661
7450;199;3198.0;61.032778078668514
7451;16;50.0;7.615773105863909
7452;30;92.0;15.620499351813308
7453;3;4.0;2.0
7454;14;40.0;6.324555320336759
7455;69;379.0;26.92582403567252
7456;220;2416.0;73.92563831310488
7457;3;3.0;2.0
7458;1;1.0;0.0
7459;18;44.0;5.830951894845301
7460;14;26.0;7.615773105863909
7461;9;33.0;5.830951894845301
7462;154;845.0;31.622776601683793
7463;8;15.0;4.0
7464;71;255.0;16.1245154965971
7465;97;711.0;28.460498941515414
7466;137;1794.0;38.2099463490856
7467;1;1.0;0.0
7468;3;3.0;2.0
7469;1;1.0;0.0
7470;1;1.0;0.0
7471;32;89.0;7.615773105863909
7472;7;17.0;3.605551275463989
7473;2;2.0;1.0
7474;7;16.0;3.605551275463989
7475;112;837.0;31.144823004794873
7476;106;1558.0;31.144823004794873
7477;12;32.0;7.810249675906654
7478;16;54.0;6.708203932499369
7479;6;7.0;4.123105625617661
7480;35;123.0;10.770329614269007
7481;254;2344.0;85.7962703152066
7482;5;10.0;3.1622776601683795
7483;94;471.0;32.57299494980466
7484;136;1367.0;35.0
7485;2;3.0;1.0
7486;4;7.0;2.23606797749979
7487;4;4.0;2.23606797749979
7488;320;2367.0;97.32420048477151
7489;2;2.0;1.0
7490;229;3111.0;69.12307863514182
7491;6;11.0;3.605551275463989
7492;23;91.0;6.4031242374328485
7493;1;1.0;0.0
7494;225;3098.0;51.884487084291386
7495;49;188.0;18.35755975068582
7496;25;120.0;12.806248474865697
7497;52;120.0;13.038404810405298
7498;4;4.0;2.23606797749979
7499;5;9.0;3.1622776601683795
7500;5;6.0;2.23606797749979
7501;164;1978.0;45.0
7502;1;1.0;0.0
7503;210;2542.0;67.67569726275453
7504;5;7.0;2.23606797749979
7505;5;10.0;3.1622776601683795
7506;2;3.0;1.0
7507;28;104.0;15.652475842498529
7508;45;187.0;22.135943621178654
7509;15;37.0;5.0990195135927845
7510;1;1.0;0.0
7511;2;2.0;1.0
7512;20;42.0;8.06225774829855
7513;4;7.0;2.23606797749979
7514;124;2195.0;36.05551275463989
7515;88;532.0;23.769728648009426
7516;172;2217.0;51.61395160225576
7517;1;1.0;0.0
7518;16;48.0;8.602325267042627
7519;34;120.0;10.63014581273465
7520;39;75.0;16.0312195418814
7521;23;61.0;8.94427190999916
7522;27;93.0;13.601470508735444
7523;2;2.0;1.0
7524;7;8.0;4.123105625617661
7525;1;1.0;0.0
7526;17;29.0;7.211102550927978
7527;95;526.0;33.54101966249684
7528;16;81.0;9.433981132056603
7529;9;27.0;6.0
7530;272;8294.0;76.92203845452875
7531;2;2.0;1.0
7532;4;4.0;2.23606797749979
7533;1;1.0;0.0
7534;177;2091.0;39.293765408777
7535;64;338.0;20.8806130178211
7536;13;26.0;4.47213595499958
7537;13;21.0;2.8284271247461903
7538;377;4196.0;65.96969000988257
7539;3;4.0;1.4142135623730951
7540;4;5.0;2.23606797749979
7541;1;1.0;0.0
7542;1;1.0;0.0
7543;3;5.0;1.4142135623730951
7544;116;1113.0;36.89173349139343
7545;68;357.0;26.832815729997478
7546;449;12820.0;76.00657866263946
7547;3;3.0;1.4142135623730951
7548;127;678.0;25.0
7549;3;3.0;1.4142135623730951
7550;2;2.0;1.0
7551;4;7.0;3.0
7552;18;27.0;7.211102550927978
7553;131;1883.0;31.906112267087632
7554;27;95.0;14.560219778561036
7555;5;5.0;2.23606797749979
7556;8;10.0;4.123105625617661
7557;312;6688.0;75.8946638440411
7558;5;7.0;2.8284271247461903
7559;14;47.0;6.082762530298219
7560;4;4.0;2.23606797749979
7561;3;3.0;1.4142135623730951
7562;1;1.0;0.0
7563;6;14.0;2.8284271247461903
7564;85;635.0;16.1245154965971
7565;28;111.0;12.083045973594572
7566;2;2.0;1.0
7567;1;1.0;0.0
7568;175;4036.0;47.16990566028302
7569;13;37.0;7.0710678118654755
7570;51;401.0;18.439088914585774
7571;6;6.0;1.4142135623730951
7572;74;398.0;22.80350850198276
7573;3;5.0;1.4142135623730951
7574;413;7594.0;45.34313619501854
7575;10;23.0;4.47213595499958
7576;167;1357.0;49.09175083453431
7577;17;44.0;5.0
7578;1;1.0;0.0
7579;4;4.0;2.23606797749979
7580;190;3782.0;55.569775957799216
7581;2;2.0;1.0
7582;10;19.0;5.0990195135927845
7583;26;57.0;9.055385138137417
7584;13;32.0;7.280109889280518
7585;4;4.0;2.23606797749979
7586;23;64.0;8.94427190999916
7587;6;7.0;3.605551275463989
7588;85;704.0;32.2490309931942
7589;1;1.0;0.0
7590;16;56.0;8.54400374531753
7591;1;1.0;0.0
7592;13;28.0;8.06225774829855
7593;19;55.0;9.899494936611665
7594;16;37.0;8.54400374531753
7595;5;6.0;2.8284271247461903
7596;586;18208.0;90.91754506144565
7597;34;205.0;17.46424919657298
7598;12;23.0;6.708203932499369
7599;2;2.0;1.0
7600;12;33.0;7.211102550927978
7601;180;1312.0;38.27531841800928
7602;12;32.0;6.708203932499369
7603;11;21.0;3.605551275463989
7604;6;11.0;3.0
7605;17;47.0;8.602325267042627
7606;147;1845.0;63.41135544995076
7607;93;1154.0;31.38470965295043
7608;78;684.0;31.38470965295043
7609;20;146.0;12.041594578792296
7610;27;103.0;13.341664064126334
7611;13;23.0;5.0
7612;22;69.0;9.433981132056603
7613;1;1.0;0.0
7614;277;8169.0;69.00724599634447
7615;58;807.0;24.166091947189145
7616;10;18.0;3.605551275463989
7617;201;2303.0;36.87817782917155
7618;1;1.0;0.0
7619;115;1248.0;29.427877939124322
7620;1;1.0;0.0
7621;8;9.0;2.23606797749979
7622;1;1.0;0.0
7623;227;8521.0;66.85057965343307
7624;131;1279.0;54.120236510939236
7625;20;46.0;6.4031242374328485
7626;174;2138.0;44.181444068749045
7627;295;3760.0;71.5122367151245
7628;33;173.0;17.08800749063506
7629;41;215.0;19.6468827043885
7630;8;12.0;5.0
7631;16;35.0;6.708203932499369
7632;97;941.0;35.014282800023196
7633;27;167.0;10.0
7634;60;170.0;16.1245154965971
7635;17;39.0;10.04987562112089
7636;17;52.0;9.055385138137417
7637;35;281.0;14.317821063276353
7638;5;6.0;3.1622776601683795
7639;2;2.0;1.0
7640;9;17.0;5.385164807134504
7641;2;2.0;1.0
7642;175;2384.0;57.584720195551874
7643;60;281.0;13.45362404707371
7644;5;8.0;3.1622776601683795
7645;3;3.0;1.4142135623730951
7646;143;952.0;50.96076922496363
7647;96;913.0;21.02379604162864
7648;1;1.0;0.0
7649;48;184.0;14.317821063276353
7650;34;77.0;15.524174696260024
7651;11;23.0;5.0990195135927845
7652;1;1.0;0.0
7653;438;14705.0;73.00684899377592
7654;8;15.0;4.47213595499958
7655;4;4.0;1.4142135623730951
7656;65;359.0;15.652475842498529
7657;229;5028.0;67.1863081289633
7658;65;323.0;13.416407864998739
7659;5;12.0;3.1622776601683795
7660;333;6009.0;82.13403679352427
7661;35;201.0;12.727922061357855
7662;3;5.0;1.4142135623730951
7663;32;96.0;13.601470508735444
7664;85;358.0;11.704699910719626
7665;58;274.0;12.649110640673518
7666;27;153.0;13.0
7667;130;978.0;36.49657518178932
7668;9;15.0;3.605551275463989
7669;118;1406.0;50.21951811795888
7670;15;55.0;9.055385138137417
7671;82;437.0;16.1245154965971
7672;381;12130.0;62.42595614005443
7673;52;264.0;22.67156809750927
7674;129;858.0;45.48626166217664
7675;1;1.0;0.0
7676;6;11.0;3.1622776601683795
7677;13;24.0;6.708203932499369
7678;3;5.0;1.4142135623730951
7679;8;9.0;3.605551275463989
7680;77;962.0;38.118237105091836
7681;6;9.0;3.605551275463989
7682;40;204.0;19.1049731745428
7683;2;2.0;1.0
7684;31;106.0;13.0
7685;185;2581.0;41.43669871020132
7686;18;73.0;8.06225774829855
7687;127;1080.0;46.69047011971501
7688;13;22.0;5.0990195135927845
7689;128;1428.0;21.02379604162864
7690;2;2.0;1.0
7691;119;873.0;25.632011235952593
7692;35;163.0;14.317821063276353
7693;8;10.0;2.8284271247461903
7694;46;176.0;20.0
7695;110;829.0;58.412327466040935
7696;69;218.0;14.212670403551895
7697;3;3.0;1.4142135623730951
7698;207;2825.0;50.21951811795888
7699;3;4.0;1.4142135623730951
7700;14;39.0;6.708203932499369
7701;96;575.0;36.40054944640259
7702;20;83.0;9.055385138137417
7703;2;2.0;1.0
7704;21;65.0;10.198039027185569
7705;49;233.0;16.492422502470642
7706;144;1653.0;27.018512172212592
7707;9;17.0;5.0
7708;111;2655.0;43.46262762420146
7709;345;4418.0;70.09279563550022
7710;55;146.0;21.95449840010015
7711;143;2046.0;35.510561809129406
7712;2;2.0;1.0
7713;1;1.0;0.0
7714;2;3.0;1.0
7715;5;5.0;3.1622776601683795
7716;14;45.0;7.280109889280518
7717;9;16.0;4.242640687119285
7718;1;1.0;0.0
7719;59;284.0;18.35755975068582
7720;2;2.0;1.0
7721;50;458.0;19.209372712298546
7722;1;1.0;0.0
7723;2;2.0;1.0
7724;3;5.0;2.0
7725;2;2.0;1.0
7726;6;11.0;2.8284271247461903
7727;1;1.0;0.0
7728;143;646.0;34.0
7729;1;1.0;0.0
7730;3;5.0;1.4142135623730951
7731;3;5.0;1.4142135623730951
7732;260;4301.0;77.83315488916018
7733;550;6808.0;61.032778078668514
7734;92;784.0;35.73513677041127
7735;1;1.0;0.0
7736;2;3.0;1.0
7737;14;17.0;6.324555320336759
7738;29;73.0;10.295630140987
7739;106;741.0;31.064449134018133
7740;6;14.0;3.605551275463989
7741;120;407.0;26.076809620810597
7742;8;11.0;4.123105625617661
7743;55;336.0;22.02271554554524
7744;69;942.0;18.601075237738275
7745;4;5.0;2.0
7746;196;4109.0;40.311288741492746
7747;14;34.0;7.0710678118654755
7748;3;5.0;1.4142135623730951
7749;48;265.0;25.238858928247925
7750;2;2.0;1.0
7751;65;372.0;29.120439557122072
7752;29;123.0;13.0
7753;42;226.0;19.026297590440446
7754;10;18.0;7.0710678118654755
7755;29;39.0;6.324555320336759
7756;299;4365.0;63.324560795950255
7757;193;2229.0;36.76955262170047
7758;6;9.0;3.605551275463989
7759;13;29.0;7.810249675906654
7760;2;2.0;1.0
7761;1;1.0;0.0
7762;1;1.0;0.0
7763;14;32.0;7.0
7764;11;28.0;5.830951894845301
7765;1;1.0;0.0
7766;253;2998.0;65.19202405202648
7767;6;13.0;3.605551275463989
7768;59;164.0;10.0
7769;12;29.0;6.324555320336759
7770;23;108.0;10.0
7771;124;1055.0;38.05259518088089
7772;2;2.0;1.0
7773;9;22.0;4.47213595499958
7774;1;1.0;0.0
7775;498;6981.0;55.326304774492215
7776;42;203.0;17.4928556845359
7777;17;86.0;6.708203932499369
7778;333;5729.0;73.59347797189639
7779;45;152.0;21.2602916254693
7780;29;97.0;15.811388300841896
7781;13;31.0;8.48528137423857
7782;185;3120.0;62.64982043070834
7783;111;1060.0;26.68332812825267
7784;1;1.0;0.0
7785;378;5298.0;66.12866246946176
7786;4;6.0;2.23606797749979
7787;61;220.0;26.92582403567252
7788;251;2310.0;52.46903848937962
7789;2;2.0;1.0
7790;3;3.0;1.4142135623730951
7791;38;82.0;7.615773105863909
7792;374;4511.0;50.15974481593781
7793;87;513.0;16.64331697709324
7794;6;8.0;3.1622776601683795
