;timestep;number;lifetime;total dissipation;spatial linear size
35056;956115;35056;42;164.0;6.557438524302
35057;956172;35057;2;2.0;1.0
35058;956175;35058;2;2.0;1.0
35059;956181;35059;1;1.0;0.0
35060;956186;35060;1;1.0;0.0
35061;956195;35061;1;1.0;0.0
35062;956201;35062;1;1.0;0.0
35063;956210;35063;13;40.0;4.795831523312719
35064;956231;35064;3;4.0;1.4142135623730951
35065;956236;35065;1;1.0;0.0
35066;956238;35066;1;1.0;0.0
35067;956257;35067;1;1.0;0.0
35068;956277;35068;1;1.0;0.0
35069;956282;35069;1;1.0;0.0
35070;956310;35070;6;7.0;2.23606797749979
35071;956341;35071;12;22.0;2.6457513110645907
35072;956371;35072;1;1.0;0.0
35073;956401;35073;1;1.0;0.0
35074;956417;35074;2;3.0;1.0
35075;956422;35075;54;332.0;11.224972160321824
35076;956478;35076;4;9.0;2.23606797749979
35077;956495;35077;4;9.0;2.23606797749979
35078;956510;35078;5;17.0;2.8284271247461903
35079;956520;35079;3;4.0;2.0
35080;956528;35080;2;4.0;1.0
35081;956532;35081;135;4279.0;17.378147196982766
35082;956676;35082;1;1.0;0.0
35083;956679;35083;5;8.0;2.23606797749979
35084;956686;35084;2;2.0;1.0
35085;956689;35085;3;4.0;1.4142135623730951
35086;956703;35086;3;5.0;1.4142135623730951
35087;956708;35087;1;1.0;0.0
35088;956714;35088;3;5.0;1.4142135623730951
35089;956741;35089;1;1.0;0.0
35090;956744;35090;1;1.0;0.0
35091;956750;35091;5;8.0;2.23606797749979
35092;956767;35092;1;1.0;0.0
35093;956789;35093;8;13.0;4.123105625617661
35094;956815;35094;1;1.0;0.0
35095;956854;35095;1;1.0;0.0
35096;956856;35096;1;1.0;0.0
35097;956859;35097;27;124.0;7.874007874011811
35098;956888;35098;1;1.0;0.0
35099;956910;35099;16;99.0;6.4031242374328485
35100;956927;35100;1;1.0;0.0
35101;956929;35101;6;10.0;2.6457513110645907
35102;956952;35102;17;89.0;6.6332495807108
35103;956974;35103;1;1.0;0.0
35104;956979;35104;3;4.0;1.4142135623730951
35105;956984;35105;8;25.0;2.6457513110645907
35106;956993;35106;3;5.0;1.4142135623730951
35107;957009;35107;1;1.0;0.0
35108;957013;35108;1;1.0;0.0
35109;957025;35109;1;1.0;0.0
35110;957027;35110;2;2.0;1.0
35111;957038;35111;1;1.0;0.0
35112;957043;35112;1;1.0;0.0
35113;957072;35113;5;9.0;1.7320508075688772
35114;957103;35114;8;11.0;3.7416573867739413
35115;957118;35115;5;6.0;2.449489742783178
35116;957133;35116;1;1.0;0.0
35117;957135;35117;1;1.0;0.0
35118;957140;35118;40;138.0;7.416198487095663
35119;957181;35119;1;1.0;0.0
35120;957188;35120;1;1.0;0.0
35121;957207;35121;2;2.0;1.0
35122;957212;35122;2;2.0;1.0
35123;957217;35123;18;57.0;4.58257569495584
35124;957246;35124;9;15.0;3.0
35125;957275;35125;4;4.0;1.7320508075688772
35126;957284;35126;1;1.0;0.0
35127;957299;35127;5;7.0;2.449489742783178
35128;957307;35128;7;7.0;1.7320508075688772
35129;957323;35129;42;184.0;12.767145334803704
35130;957373;35130;3;4.0;1.4142135623730951
35131;957384;35131;15;22.0;4.242640687119285
35132;957412;35132;9;11.0;3.0
35133;957425;35133;21;154.0;5.830951894845301
35134;957455;35134;7;8.0;2.8284271247461903
35135;957470;35135;27;130.0;6.782329983125268
35136;957507;35136;6;21.0;2.6457513110645907
35137;957526;35137;1;1.0;0.0
35138;957534;35138;3;5.0;1.4142135623730951
35139;957538;35139;14;30.0;4.69041575982343
35140;957562;35140;5;6.0;1.7320508075688772
35141;957568;35141;41;147.0;9.591663046625438
35142;957615;35142;21;71.0;6.48074069840786
35143;957639;35143;1;1.0;0.0
35144;957643;35144;11;23.0;3.1622776601683795
35145;957661;35145;12;29.0;4.358898943540674
35146;957676;35146;1;1.0;0.0
35147;957684;35147;16;99.0;5.291502622129181
35148;957701;35148;3;4.0;1.4142135623730951
35149;957708;35149;9;26.0;2.8284271247461903
35150;957723;35150;20;58.0;4.795831523312719
35151;957754;35151;4;8.0;2.23606797749979
35152;957760;35152;2;2.0;1.0
35153;957771;35153;12;25.0;3.605551275463989
35154;957787;35154;2;3.0;1.0
35155;957804;35155;2;2.0;1.0
35156;957807;35156;1;1.0;0.0
35157;957810;35157;7;8.0;2.6457513110645907
35158;957826;35158;2;3.0;1.0
35159;957849;35159;5;8.0;2.8284271247461903
35160;957855;35160;2;2.0;1.0
35161;957858;35161;3;3.0;1.4142135623730951
35162;957876;35162;6;10.0;2.6457513110645907
35163;957885;35163;23;50.0;6.244997998398398
35164;957909;35164;2;3.0;1.0
35165;957925;35165;2;2.0;1.0
35166;957928;35166;1;1.0;0.0
35167;957930;35167;1;1.0;0.0
35168;957936;35168;8;13.0;3.0
35169;957945;35169;2;3.0;1.0
35170;957952;35170;5;8.0;2.0
35171;957961;35171;7;11.0;1.7320508075688772
35172;957969;35172;1;1.0;0.0
35173;957971;35173;2;2.0;1.0
35174;957982;35174;3;3.0;1.4142135623730951
35175;957994;35175;7;14.0;3.4641016151377544
35176;958004;35176;15;33.0;3.872983346207417
35177;958022;35177;2;2.0;1.0
35178;958035;35178;6;10.0;2.6457513110645907
35179;958043;35179;13;20.0;5.477225575051661
35180;958059;35180;17;60.0;6.48074069840786
35181;958090;35181;2;2.0;1.0
35182;958095;35182;61;749.0;10.770329614269007
35183;958162;35183;92;1293.0;13.2664991614216
35184;958255;35184;1;1.0;0.0
35185;958258;35185;3;3.0;1.4142135623730951
35186;958268;35186;1;1.0;0.0
35187;958277;35187;3;4.0;1.4142135623730951
35188;958299;35188;1;1.0;0.0
35189;958310;35189;11;21.0;4.242640687119285
35190;958351;35190;16;32.0;5.291502622129181
35191;958406;35191;14;42.0;5.196152422706632
35192;958432;35192;8;10.0;3.605551275463989
35193;958448;35193;42;177.0;9.695359714832659
